Country,League,Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
Romania,Superliga,2021/2022,14/03/2022,FC Botosani,Gaz Metan Medias,5,0,HomeWin
Romania,Superliga,2021/2022,14/03/2022,FCSB,Farul Constanta,2,0,HomeWin
Romania,Superliga,2021/2022,18/03/2022,FC Botosani,UTA Arad,1,0,HomeWin
Romania,Superliga,2021/2022,18/03/2022,FC Voluntari,Univ. Craiova,3,1,HomeWin
Romania,Superliga,2021/2022,19/03/2022,Gaz Metan Medias,U Craiova 1948,0,2,AwayWin
Romania,Superliga,2021/2022,19/03/2022,Academica Clinceni,FC Rapid Bucuresti,0,1,AwayWin
Romania,Superliga,2021/2022,19/03/2022,Farul Constanta,CFR Cluj,0,0,Draw
Romania,Superliga,2021/2022,20/03/2022,Din. Bucuresti,Sepsi Sf. Gheorghe,0,0,Draw
Romania,Superliga,2021/2022,20/03/2022,FC Arges,FCSB,2,3,AwayWin
Romania,Superliga,2021/2022,21/03/2022,Mioveni,Chindia Targoviste,1,0,HomeWin
Romania,Superliga,2021/2022,01/04/2022,U Craiova 1948,Mioveni,1,1,Draw
Romania,Superliga,2021/2022,01/04/2022,Chindia Targoviste,Din. Bucuresti,0,2,AwayWin
Romania,Superliga,2021/2022,02/04/2022,UTA Arad,Gaz Metan Medias,4,0,HomeWin
Romania,Superliga,2021/2022,02/04/2022,FC Voluntari,Farul Constanta,1,0,HomeWin
Romania,Superliga,2021/2022,02/04/2022,FC Rapid Bucuresti,FC Botosani,3,0,HomeWin
Romania,Superliga,2021/2022,03/04/2022,FCSB,Univ. Craiova,0,2,AwayWin
Romania,Superliga,2021/2022,04/04/2022,Sepsi Sf. Gheorghe,Academica Clinceni,6,0,HomeWin
Romania,Superliga,2021/2022,04/04/2022,CFR Cluj,FC Arges,2,0,HomeWin
Romania,Superliga,2021/2022,08/04/2022,Academica Clinceni,Chindia Targoviste,0,3,AwayWin
Romania,Superliga,2021/2022,08/04/2022,Din. Bucuresti,U Craiova 1948,1,2,AwayWin
Romania,Superliga,2021/2022,09/04/2022,FC Arges,Farul Constanta,0,2,AwayWin
Romania,Superliga,2021/2022,09/04/2022,UTA Arad,FC Rapid Bucuresti,0,2,AwayWin
Romania,Superliga,2021/2022,10/04/2022,FC Botosani,Sepsi Sf. Gheorghe,0,1,AwayWin
Romania,Superliga,2021/2022,10/04/2022,Univ. Craiova,CFR Cluj,3,2,HomeWin
Romania,Superliga,2021/2022,11/04/2022,Gaz Metan Medias,Mioveni,1,2,AwayWin
Romania,Superliga,2021/2022,11/04/2022,FCSB,FC Voluntari,4,0,HomeWin
Romania,Superliga,2021/2022,15/04/2022,Chindia Targoviste,FC Botosani,1,2,AwayWin
Romania,Superliga,2021/2022,15/04/2022,Mioveni,Din. Bucuresti,2,0,HomeWin
Romania,Superliga,2021/2022,16/04/2022,Sepsi Sf. Gheorghe,UTA Arad,1,0,HomeWin
Romania,Superliga,2021/2022,16/04/2022,FC Voluntari,FC Arges,0,1,AwayWin
Romania,Superliga,2021/2022,16/04/2022,Farul Constanta,Univ. Craiova,0,3,AwayWin
Romania,Superliga,2021/2022,17/04/2022,U Craiova 1948,Academica Clinceni,4,0,HomeWin
Romania,Superliga,2021/2022,17/04/2022,CFR Cluj,FCSB,0,1,AwayWin
Romania,Superliga,2021/2022,18/04/2022,FC Rapid Bucuresti,Gaz Metan Medias,8,0,HomeWin
Romania,Superliga,2021/2022,22/04/2022,Academica Clinceni,Mioveni,0,2,AwayWin
Romania,Superliga,2021/2022,22/04/2022,Gaz Metan Medias,Din. Bucuresti,0,1,AwayWin
Romania,Superliga,2021/2022,23/04/2022,UTA Arad,Chindia Targoviste,1,0,HomeWin
Romania,Superliga,2021/2022,23/04/2022,FC Rapid Bucuresti,Sepsi Sf. Gheorghe,1,0,HomeWin
Romania,Superliga,2021/2022,24/04/2022,FC Voluntari,CFR Cluj,0,1,AwayWin
Romania,Superliga,2021/2022,25/04/2022,FC Botosani,U Craiova 1948,2,1,HomeWin
Romania,Superliga,2021/2022,25/04/2022,FC Arges,Univ. Craiova,0,4,AwayWin
Romania,Superliga,2021/2022,25/04/2022,Farul Constanta,FCSB,0,4,AwayWin
Romania,Superliga,2021/2022,29/04/2022,Sepsi Sf. Gheorghe,Gaz Metan Medias,3,1,HomeWin
Romania,Superliga,2021/2022,29/04/2022,Chindia Targoviste,FC Rapid Bucuresti,0,0,Draw
Romania,Superliga,2021/2022,30/04/2022,Din. Bucuresti,Academica Clinceni,5,1,HomeWin
Romania,Superliga,2021/2022,30/04/2022,Univ. Craiova,FC Voluntari,1,0,HomeWin
Romania,Superliga,2021/2022,01/05/2022,U Craiova 1948,UTA Arad,1,0,HomeWin
Romania,Superliga,2021/2022,01/05/2022,CFR Cluj,Farul Constanta,1,0,HomeWin
Romania,Superliga,2021/2022,02/05/2022,Mioveni,FC Botosani,0,2,AwayWin
Romania,Superliga,2021/2022,02/05/2022,FCSB,FC Arges,4,0,HomeWin
Romania,Superliga,2021/2022,06/05/2022,Gaz Metan Medias,Academica Clinceni,4,3,HomeWin
Romania,Superliga,2021/2022,06/05/2022,FC Botosani,Din. Bucuresti,2,3,AwayWin
Romania,Superliga,2021/2022,07/05/2022,UTA Arad,Mioveni,1,0,HomeWin
Romania,Superliga,2021/2022,07/05/2022,Farul Constanta,FC Voluntari,1,1,Draw
Romania,Superliga,2021/2022,07/05/2022,FC Arges,CFR Cluj,0,6,AwayWin
Romania,Superliga,2021/2022,08/05/2022,Sepsi Sf. Gheorghe,Chindia Targoviste,2,1,HomeWin
Romania,Superliga,2021/2022,08/05/2022,Univ. Craiova,FCSB,0,1,AwayWin
Romania,Superliga,2021/2022,09/05/2022,FC Rapid Bucuresti,U Craiova 1948,2,3,AwayWin
Romania,Superliga,2021/2022,13/05/2022,Chindia Targoviste,Gaz Metan Medias,3,0,HomeWin
Romania,Superliga,2021/2022,13/05/2022,Din. Bucuresti,UTA Arad,1,1,Draw
Romania,Superliga,2021/2022,14/05/2022,Farul Constanta,FC Arges,1,0,HomeWin
Romania,Superliga,2021/2022,14/05/2022,FC Voluntari,FCSB,2,2,Draw
Romania,Superliga,2021/2022,15/05/2022,CFR Cluj,Univ. Craiova,2,1,HomeWin
Romania,Superliga,2021/2022,16/05/2022,Academica Clinceni,FC Botosani,0,4,AwayWin
Romania,Superliga,2021/2022,16/05/2022,Mioveni,FC Rapid Bucuresti,3,2,HomeWin
Romania,Superliga,2021/2022,16/05/2022,U Craiova 1948,Sepsi Sf. Gheorghe,0,5,AwayWin
Romania,Superliga,2021/2022,20/05/2022,Univ. Craiova,Farul Constanta,4,1,HomeWin
Romania,Superliga,2021/2022,21/05/2022,Concordia,Chindia Targoviste,2,1,HomeWin
Romania,Superliga,2021/2022,21/05/2022,U. Cluj,Din. Bucuresti,2,0,HomeWin
Romania,Superliga,2021/2022,22/05/2022,FCSB,CFR Cluj,3,1,HomeWin
Romania,Superliga,2021/2022,23/05/2022,FC Arges,FC Voluntari,0,1,AwayWin
Romania,Superliga,2021/2022,27/05/2022,Univ. Craiova,FC Botosani,2,0,HomeWin
Romania,Superliga,2021/2022,29/05/2022,Chindia Targoviste,Concordia,1,0,HomeWin
Romania,Superliga,2021/2022,29/05/2022,Din. Bucuresti,U. Cluj,1,1,Draw
Romania,Superliga,2022/2023,15/07/2022,FC Hermannstadt,Mioveni,3,0,HomeWin
Romania,Superliga,2022/2023,15/07/2022,Univ. Craiova,Sepsi Sf. Gheorghe,2,2,Draw
Romania,Superliga,2022/2023,16/07/2022,FC Arges,UTA Arad,2,0,HomeWin
Romania,Superliga,2022/2023,16/07/2022,CFR Cluj,FC Rapid Bucuresti,1,0,HomeWin
Romania,Superliga,2022/2023,17/07/2022,Farul Constanta,U Craiova 1948,2,1,HomeWin
Romania,Superliga,2022/2023,17/07/2022,FCSB,U. Cluj,1,1,Draw
Romania,Superliga,2022/2023,18/07/2022,FC Botosani,Chindia Targoviste,3,2,HomeWin
Romania,Superliga,2022/2023,18/07/2022,Petrolul,FC Voluntari,0,1,AwayWin
Romania,Superliga,2022/2023,22/07/2022,Mioveni,Farul Constanta,0,2,AwayWin
Romania,Superliga,2022/2023,23/07/2022,FC Voluntari,FC Botosani,0,1,AwayWin
Romania,Superliga,2022/2023,24/07/2022,Sepsi Sf. Gheorghe,FC Arges,4,0,HomeWin
Romania,Superliga,2022/2023,24/07/2022,U Craiova 1948,CFR Cluj,3,1,HomeWin
Romania,Superliga,2022/2023,24/07/2022,U. Cluj,Univ. Craiova,1,1,Draw
Romania,Superliga,2022/2023,24/07/2022,FC Rapid Bucuresti,FCSB,2,0,HomeWin
Romania,Superliga,2022/2023,25/07/2022,Chindia Targoviste,FC Hermannstadt,1,1,Draw
Romania,Superliga,2022/2023,25/07/2022,UTA Arad,Petrolul,2,0,HomeWin
Romania,Superliga,2022/2023,29/07/2022,FC Arges,U. Cluj,3,1,HomeWin
Romania,Superliga,2022/2023,29/07/2022,Farul Constanta,Chindia Targoviste,0,0,Draw
Romania,Superliga,2022/2023,30/07/2022,FC Voluntari,UTA Arad,3,0,HomeWin
Romania,Superliga,2022/2023,30/07/2022,CFR Cluj,Mioveni,4,2,HomeWin
Romania,Superliga,2022/2023,31/07/2022,Petrolul,Sepsi Sf. Gheorghe,1,1,Draw
Romania,Superliga,2022/2023,31/07/2022,Univ. Craiova,FC Rapid Bucuresti,0,1,AwayWin
Romania,Superliga,2022/2023,31/07/2022,FCSB,U Craiova 1948,1,1,Draw
Romania,Superliga,2022/2023,01/08/2022,FC Hermannstadt,FC Botosani,1,1,Draw
Romania,Superliga,2022/2023,05/08/2022,U. Cluj,Petrolul,0,1,AwayWin
Romania,Superliga,2022/2023,06/08/2022,Mioveni,FCSB,1,1,Draw
Romania,Superliga,2022/2023,06/08/2022,FC Rapid Bucuresti,FC Arges,2,1,HomeWin
Romania,Superliga,2022/2023,07/08/2022,Sepsi Sf. Gheorghe,UTA Arad,0,0,Draw
Romania,Superliga,2022/2023,07/08/2022,Chindia Targoviste,CFR Cluj,0,2,AwayWin
Romania,Superliga,2022/2023,07/08/2022,U Craiova 1948,Univ. Craiova,1,2,AwayWin
Romania,Superliga,2022/2023,08/08/2022,FC Hermannstadt,FC Voluntari,2,1,HomeWin
Romania,Superliga,2022/2023,08/08/2022,FC Botosani,Farul Constanta,1,1,Draw
Romania,Superliga,2022/2023,12/08/2022,FC Arges,U Craiova 1948,0,2,AwayWin
Romania,Superliga,2022/2023,13/08/2022,UTA Arad,U. Cluj,2,1,HomeWin
Romania,Superliga,2022/2023,13/08/2022,Petrolul,FC Rapid Bucuresti,1,0,HomeWin
Romania,Superliga,2022/2023,14/08/2022,Univ. Craiova,Mioveni,1,0,HomeWin
Romania,Superliga,2022/2023,14/08/2022,CFR Cluj,FC Botosani,0,1,AwayWin
Romania,Superliga,2022/2023,14/08/2022,FCSB,Chindia Targoviste,3,2,HomeWin
Romania,Superliga,2022/2023,15/08/2022,FC Voluntari,Sepsi Sf. Gheorghe,0,0,Draw
Romania,Superliga,2022/2023,15/08/2022,Farul Constanta,FC Hermannstadt,0,0,Draw
Romania,Superliga,2022/2023,19/08/2022,Mioveni,FC Arges,0,1,AwayWin
Romania,Superliga,2022/2023,19/08/2022,U Craiova 1948,Petrolul,0,1,AwayWin
Romania,Superliga,2022/2023,20/08/2022,FC Rapid Bucuresti,UTA Arad,1,0,HomeWin
Romania,Superliga,2022/2023,22/08/2022,U. Cluj,Sepsi Sf. Gheorghe,0,1,AwayWin
Romania,Superliga,2022/2023,22/08/2022,Farul Constanta,FC Voluntari,2,1,HomeWin
Romania,Superliga,2022/2023,26/08/2022,FC Voluntari,U. Cluj,0,0,Draw
Romania,Superliga,2022/2023,26/08/2022,UTA Arad,U Craiova 1948,2,1,HomeWin
Romania,Superliga,2022/2023,27/08/2022,Petrolul,Mioveni,0,0,Draw
Romania,Superliga,2022/2023,27/08/2022,Sepsi Sf. Gheorghe,FC Rapid Bucuresti,1,2,AwayWin
Romania,Superliga,2022/2023,28/08/2022,FC Arges,Chindia Targoviste,2,1,HomeWin
Romania,Superliga,2022/2023,28/08/2022,CFR Cluj,Farul Constanta,1,3,AwayWin
Romania,Superliga,2022/2023,28/08/2022,FCSB,FC Hermannstadt,2,2,Draw
Romania,Superliga,2022/2023,29/08/2022,Univ. Craiova,FC Botosani,1,0,HomeWin
Romania,Superliga,2022/2023,30/08/2022,Mioveni,UTA Arad,1,1,Draw
Romania,Superliga,2022/2023,30/08/2022,U Craiova 1948,Sepsi Sf. Gheorghe,1,0,HomeWin
Romania,Superliga,2022/2023,30/08/2022,FC Rapid Bucuresti,U. Cluj,1,0,HomeWin
Romania,Superliga,2022/2023,31/08/2022,Chindia Targoviste,Petrolul,2,3,AwayWin
Romania,Superliga,2022/2023,31/08/2022,CFR Cluj,FC Voluntari,4,0,HomeWin
Romania,Superliga,2022/2023,31/08/2022,Farul Constanta,FCSB,3,1,HomeWin
Romania,Superliga,2022/2023,01/09/2022,FC Botosani,FC Arges,0,0,Draw
Romania,Superliga,2022/2023,01/09/2022,FC Hermannstadt,Univ. Craiova,1,0,HomeWin
Romania,Superliga,2022/2023,02/09/2022,Sepsi Sf. Gheorghe,Mioveni,0,1,AwayWin
Romania,Superliga,2022/2023,02/09/2022,U. Cluj,U Craiova 1948,1,1,Draw
Romania,Superliga,2022/2023,03/09/2022,UTA Arad,Chindia Targoviste,1,1,Draw
Romania,Superliga,2022/2023,03/09/2022,FC Voluntari,FC Rapid Bucuresti,0,1,AwayWin
Romania,Superliga,2022/2023,04/09/2022,Petrolul,FC Botosani,2,1,HomeWin
Romania,Superliga,2022/2023,05/09/2022,FC Arges,FC Hermannstadt,0,1,AwayWin
Romania,Superliga,2022/2023,05/09/2022,Univ. Craiova,Farul Constanta,4,3,HomeWin
Romania,Superliga,2022/2023,09/09/2022,FC Botosani,UTA Arad,1,2,AwayWin
Romania,Superliga,2022/2023,10/09/2022,Chindia Targoviste,Sepsi Sf. Gheorghe,1,2,AwayWin
Romania,Superliga,2022/2023,10/09/2022,FC Hermannstadt,Petrolul,2,1,HomeWin
Romania,Superliga,2022/2023,10/09/2022,U Craiova 1948,FC Rapid Bucuresti,1,0,HomeWin
Romania,Superliga,2022/2023,11/09/2022,Farul Constanta,FC Arges,3,0,HomeWin
Romania,Superliga,2022/2023,11/09/2022,CFR Cluj,Univ. Craiova,2,0,HomeWin
Romania,Superliga,2022/2023,12/09/2022,Mioveni,U. Cluj,0,1,AwayWin
Romania,Superliga,2022/2023,12/09/2022,FCSB,FC Voluntari,1,1,Draw
Romania,Superliga,2022/2023,16/09/2022,FC Voluntari,U Craiova 1948,1,0,HomeWin
Romania,Superliga,2022/2023,16/09/2022,Petrolul,Farul Constanta,1,3,AwayWin
Romania,Superliga,2022/2023,17/09/2022,UTA Arad,FC Hermannstadt,1,2,AwayWin
Romania,Superliga,2022/2023,17/09/2022,Sepsi Sf. Gheorghe,FC Botosani,7,0,HomeWin
Romania,Superliga,2022/2023,17/09/2022,FC Rapid Bucuresti,Mioveni,2,1,HomeWin
Romania,Superliga,2022/2023,18/09/2022,U. Cluj,Chindia Targoviste,1,0,HomeWin
Romania,Superliga,2022/2023,18/09/2022,Univ. Craiova,FCSB,2,1,HomeWin
Romania,Superliga,2022/2023,19/09/2022,FC Arges,CFR Cluj,0,1,AwayWin
Romania,Superliga,2022/2023,30/09/2022,Univ. Craiova,FC Voluntari,1,1,Draw
Romania,Superliga,2022/2023,01/10/2022,Mioveni,U Craiova 1948,2,2,Draw
Romania,Superliga,2022/2023,01/10/2022,CFR Cluj,Petrolul,1,0,HomeWin
Romania,Superliga,2022/2023,02/10/2022,FC Hermannstadt,Sepsi Sf. Gheorghe,1,2,AwayWin
Romania,Superliga,2022/2023,02/10/2022,Farul Constanta,UTA Arad,2,0,HomeWin
Romania,Superliga,2022/2023,02/10/2022,FCSB,FC Arges,3,2,HomeWin
Romania,Superliga,2022/2023,03/10/2022,FC Botosani,U. Cluj,1,1,Draw
Romania,Superliga,2022/2023,03/10/2022,Chindia Targoviste,FC Rapid Bucuresti,2,1,HomeWin
Romania,Superliga,2022/2023,07/10/2022,FC Voluntari,Mioveni,3,1,HomeWin
Romania,Superliga,2022/2023,07/10/2022,FC Arges,Univ. Craiova,1,0,HomeWin
Romania,Superliga,2022/2023,08/10/2022,U. Cluj,FC Hermannstadt,1,0,HomeWin
Romania,Superliga,2022/2023,08/10/2022,FC Rapid Bucuresti,FC Botosani,1,1,Draw
Romania,Superliga,2022/2023,09/10/2022,Sepsi Sf. Gheorghe,Farul Constanta,0,1,AwayWin
Romania,Superliga,2022/2023,09/10/2022,Petrolul,FCSB,0,2,AwayWin
Romania,Superliga,2022/2023,10/10/2022,U Craiova 1948,Chindia Targoviste,0,1,AwayWin
Romania,Superliga,2022/2023,10/10/2022,UTA Arad,CFR Cluj,1,1,Draw
Romania,Superliga,2022/2023,14/10/2022,FC Arges,FC Voluntari,0,0,Draw
Romania,Superliga,2022/2023,14/10/2022,FC Hermannstadt,FC Rapid Bucuresti,0,2,AwayWin
Romania,Superliga,2022/2023,15/10/2022,FC Botosani,U Craiova 1948,1,0,HomeWin
Romania,Superliga,2022/2023,15/10/2022,Farul Constanta,U. Cluj,2,0,HomeWin
Romania,Superliga,2022/2023,15/10/2022,Univ. Craiova,Petrolul,2,1,HomeWin
Romania,Superliga,2022/2023,16/10/2022,Chindia Targoviste,Mioveni,1,0,HomeWin
Romania,Superliga,2022/2023,16/10/2022,FCSB,UTA Arad,2,1,HomeWin
Romania,Superliga,2022/2023,17/10/2022,CFR Cluj,Sepsi Sf. Gheorghe,2,1,HomeWin
Romania,Superliga,2022/2023,21/10/2022,FC Rapid Bucuresti,Farul Constanta,1,1,Draw
Romania,Superliga,2022/2023,22/10/2022,FC Voluntari,Chindia Targoviste,0,3,AwayWin
Romania,Superliga,2022/2023,22/10/2022,U Craiova 1948,FC Hermannstadt,1,1,Draw
Romania,Superliga,2022/2023,23/10/2022,Mioveni,FC Botosani,0,0,Draw
Romania,Superliga,2022/2023,23/10/2022,UTA Arad,Univ. Craiova,1,2,AwayWin
Romania,Superliga,2022/2023,23/10/2022,U. Cluj,CFR Cluj,1,2,AwayWin
Romania,Superliga,2022/2023,24/10/2022,Petrolul,FC Arges,2,0,HomeWin
Romania,Superliga,2022/2023,24/10/2022,Sepsi Sf. Gheorghe,FCSB,0,1,AwayWin
Romania,Superliga,2022/2023,28/10/2022,Chindia Targoviste,FC Botosani,2,2,Draw
Romania,Superliga,2022/2023,28/10/2022,U Craiova 1948,Farul Constanta,1,2,AwayWin
Romania,Superliga,2022/2023,29/10/2022,FC Voluntari,Petrolul,0,1,AwayWin
Romania,Superliga,2022/2023,29/10/2022,Sepsi Sf. Gheorghe,Univ. Craiova,0,1,AwayWin
Romania,Superliga,2022/2023,30/10/2022,UTA Arad,FC Arges,0,1,AwayWin
Romania,Superliga,2022/2023,30/10/2022,FC Rapid Bucuresti,CFR Cluj,2,1,HomeWin
Romania,Superliga,2022/2023,31/10/2022,Mioveni,FC Hermannstadt,0,2,AwayWin
Romania,Superliga,2022/2023,31/10/2022,U. Cluj,FCSB,2,1,HomeWin
Romania,Superliga,2022/2023,04/11/2022,FC Botosani,FC Voluntari,0,1,AwayWin
Romania,Superliga,2022/2023,04/11/2022,Farul Constanta,Mioveni,2,1,HomeWin
Romania,Superliga,2022/2023,05/11/2022,FC Arges,Sepsi Sf. Gheorghe,0,5,AwayWin
Romania,Superliga,2022/2023,05/11/2022,Petrolul,UTA Arad,2,1,HomeWin
Romania,Superliga,2022/2023,05/11/2022,Univ. Craiova,U. Cluj,1,0,HomeWin
Romania,Superliga,2022/2023,06/11/2022,FC Hermannstadt,Chindia Targoviste,0,1,AwayWin
Romania,Superliga,2022/2023,06/11/2022,FCSB,FC Rapid Bucuresti,3,1,HomeWin
Romania,Superliga,2022/2023,07/11/2022,CFR Cluj,U Craiova 1948,3,1,HomeWin
Romania,Superliga,2022/2023,11/11/2022,Sepsi Sf. Gheorghe,Petrolul,2,0,HomeWin
Romania,Superliga,2022/2023,12/11/2022,Chindia Targoviste,Farul Constanta,1,1,Draw
Romania,Superliga,2022/2023,12/11/2022,FC Rapid Bucuresti,Univ. Craiova,2,2,Draw
Romania,Superliga,2022/2023,13/11/2022,UTA Arad,FC Voluntari,1,1,Draw
Romania,Superliga,2022/2023,13/11/2022,Mioveni,CFR Cluj,0,1,AwayWin
Romania,Superliga,2022/2023,13/11/2022,U Craiova 1948,FCSB,0,2,AwayWin
Romania,Superliga,2022/2023,14/11/2022,U. Cluj,FC Arges,1,1,Draw
Romania,Superliga,2022/2023,14/11/2022,FC Botosani,FC Hermannstadt,0,0,Draw
Romania,Superliga,2022/2023,29/11/2022,Chindia Targoviste,Univ. Craiova,1,1,Draw
Romania,Superliga,2022/2023,30/11/2022,FC Hermannstadt,CFR Cluj,2,3,AwayWin
Romania,Superliga,2022/2023,01/12/2022,FC Botosani,FCSB,2,3,AwayWin
Romania,Superliga,2022/2023,02/12/2022,UTA Arad,Sepsi Sf. Gheorghe,1,4,AwayWin
Romania,Superliga,2022/2023,02/12/2022,Petrolul,U. Cluj,2,0,HomeWin
Romania,Superliga,2022/2023,03/12/2022,FC Voluntari,FC Hermannstadt,3,0,HomeWin
Romania,Superliga,2022/2023,03/12/2022,Univ. Craiova,U Craiova 1948,0,2,AwayWin
Romania,Superliga,2022/2023,04/12/2022,Farul Constanta,FC Botosani,8,0,HomeWin
Romania,Superliga,2022/2023,04/12/2022,CFR Cluj,Chindia Targoviste,2,0,HomeWin
Romania,Superliga,2022/2023,04/12/2022,FC Arges,FC Rapid Bucuresti,1,1,Draw
Romania,Superliga,2022/2023,05/12/2022,FCSB,Mioveni,5,1,HomeWin
Romania,Superliga,2022/2023,09/12/2022,Sepsi Sf. Gheorghe,FC Voluntari,1,1,Draw
Romania,Superliga,2022/2023,10/12/2022,FC Hermannstadt,Farul Constanta,4,0,HomeWin
Romania,Superliga,2022/2023,11/12/2022,U. Cluj,UTA Arad,0,0,Draw
Romania,Superliga,2022/2023,11/12/2022,FC Botosani,CFR Cluj,1,1,Draw
Romania,Superliga,2022/2023,11/12/2022,Chindia Targoviste,FCSB,0,2,AwayWin
Romania,Superliga,2022/2023,12/12/2022,U Craiova 1948,FC Arges,1,0,HomeWin
Romania,Superliga,2022/2023,12/12/2022,Mioveni,Univ. Craiova,0,1,AwayWin
Romania,Superliga,2022/2023,14/12/2022,FC Rapid Bucuresti,Petrolul,3,1,HomeWin
Romania,Superliga,2022/2023,15/12/2022,FCSB,CFR Cluj,0,1,AwayWin
Romania,Superliga,2022/2023,16/12/2022,FC Voluntari,Farul Constanta,1,1,Draw
Romania,Superliga,2022/2023,17/12/2022,Sepsi Sf. Gheorghe,U. Cluj,2,1,HomeWin
Romania,Superliga,2022/2023,17/12/2022,Univ. Craiova,Chindia Targoviste,3,0,HomeWin
Romania,Superliga,2022/2023,18/12/2022,FC Arges,Mioveni,2,2,Draw
Romania,Superliga,2022/2023,18/12/2022,Petrolul,U Craiova 1948,1,1,Draw
Romania,Superliga,2022/2023,18/12/2022,UTA Arad,FC Rapid Bucuresti,1,1,Draw
Romania,Superliga,2022/2023,19/12/2022,FCSB,FC Botosani,1,0,HomeWin
Romania,Superliga,2022/2023,20/12/2022,CFR Cluj,FC Hermannstadt,0,1,AwayWin
Romania,Superliga,2022/2023,20/01/2023,U. Cluj,FC Voluntari,2,1,HomeWin
Romania,Superliga,2022/2023,20/01/2023,FC Rapid Bucuresti,Sepsi Sf. Gheorghe,3,0,HomeWin
Romania,Superliga,2022/2023,21/01/2023,Mioveni,Petrolul,1,0,HomeWin
Romania,Superliga,2022/2023,21/01/2023,FC Botosani,Univ. Craiova,1,0,HomeWin
Romania,Superliga,2022/2023,22/01/2023,U Craiova 1948,UTA Arad,1,1,Draw
Romania,Superliga,2022/2023,22/01/2023,FC Hermannstadt,FCSB,0,1,AwayWin
Romania,Superliga,2022/2023,23/01/2023,Chindia Targoviste,FC Arges,1,1,Draw
Romania,Superliga,2022/2023,23/01/2023,Farul Constanta,CFR Cluj,0,3,AwayWin
Romania,Superliga,2022/2023,27/01/2023,U. Cluj,FC Rapid Bucuresti,0,0,Draw
Romania,Superliga,2022/2023,28/01/2023,UTA Arad,Mioveni,1,2,AwayWin
Romania,Superliga,2022/2023,28/01/2023,Petrolul,Chindia Targoviste,1,2,AwayWin
Romania,Superliga,2022/2023,28/01/2023,Univ. Craiova,FC Hermannstadt,2,0,HomeWin
Romania,Superliga,2022/2023,29/01/2023,FC Arges,FC Botosani,0,2,AwayWin
Romania,Superliga,2022/2023,29/01/2023,FCSB,Farul Constanta,2,3,AwayWin
Romania,Superliga,2022/2023,30/01/2023,FC Voluntari,CFR Cluj,0,1,AwayWin
Romania,Superliga,2022/2023,03/02/2023,Chindia Targoviste,UTA Arad,2,1,HomeWin
Romania,Superliga,2022/2023,03/02/2023,U Craiova 1948,U. Cluj,5,0,HomeWin
Romania,Superliga,2022/2023,04/02/2023,FC Hermannstadt,FC Arges,1,1,Draw
Romania,Superliga,2022/2023,04/02/2023,FC Rapid Bucuresti,FC Voluntari,4,1,HomeWin
Romania,Superliga,2022/2023,05/02/2023,Mioveni,Sepsi Sf. Gheorghe,1,1,Draw
Romania,Superliga,2022/2023,05/02/2023,CFR Cluj,FCSB,0,1,AwayWin
Romania,Superliga,2022/2023,06/02/2023,FC Botosani,Petrolul,5,0,HomeWin
Romania,Superliga,2022/2023,06/02/2023,Farul Constanta,Univ. Craiova,2,1,HomeWin
Romania,Superliga,2022/2023,10/02/2023,U. Cluj,Mioveni,2,2,Draw
Romania,Superliga,2022/2023,10/02/2023,FC Rapid Bucuresti,U Craiova 1948,1,2,AwayWin
Romania,Superliga,2022/2023,11/02/2023,UTA Arad,FC Botosani,3,1,HomeWin
Romania,Superliga,2022/2023,11/02/2023,Univ. Craiova,CFR Cluj,2,0,HomeWin
Romania,Superliga,2022/2023,12/02/2023,FC Arges,Farul Constanta,0,0,Draw
Romania,Superliga,2022/2023,12/02/2023,FC Voluntari,FCSB,1,2,AwayWin
Romania,Superliga,2022/2023,13/02/2023,Sepsi Sf. Gheorghe,Chindia Targoviste,2,2,Draw
Romania,Superliga,2022/2023,13/02/2023,Petrolul,FC Hermannstadt,2,0,HomeWin
Romania,Superliga,2022/2023,17/02/2023,Chindia Targoviste,U. Cluj,2,2,Draw
Romania,Superliga,2022/2023,17/02/2023,Mioveni,FC Rapid Bucuresti,0,0,Draw
Romania,Superliga,2022/2023,18/02/2023,FC Hermannstadt,UTA Arad,0,0,Draw
Romania,Superliga,2022/2023,18/02/2023,Farul Constanta,Petrolul,2,0,HomeWin
Romania,Superliga,2022/2023,19/02/2023,CFR Cluj,FC Arges,3,1,HomeWin
Romania,Superliga,2022/2023,19/02/2023,FCSB,Univ. Craiova,1,1,Draw
Romania,Superliga,2022/2023,20/02/2023,FC Botosani,Sepsi Sf. Gheorghe,1,1,Draw
Romania,Superliga,2022/2023,20/02/2023,U Craiova 1948,FC Voluntari,2,1,HomeWin
Romania,Superliga,2022/2023,24/02/2023,U Craiova 1948,Mioveni,2,1,HomeWin
Romania,Superliga,2022/2023,24/02/2023,UTA Arad,Farul Constanta,0,1,AwayWin
Romania,Superliga,2022/2023,25/02/2023,Sepsi Sf. Gheorghe,FC Hermannstadt,2,1,HomeWin
Romania,Superliga,2022/2023,25/02/2023,U. Cluj,FC Botosani,2,0,HomeWin
Romania,Superliga,2022/2023,25/02/2023,FC Rapid Bucuresti,Chindia Targoviste,2,0,HomeWin
Romania,Superliga,2022/2023,26/02/2023,FC Voluntari,Univ. Craiova,1,0,HomeWin
